Statement,Label
Company director who raped son's ex-girlfriend 'was driven to affairs by mental troubles',TRUE
Maid praised for walking on broken shards to save toddler who shattered glass door,TRUE
Hit-and-run driver gave dead ex-colleague's details to Traffic Police instead of his own,TRUE
Man and woman rescued from flooded canal in MacPherson,TRUE
Beware of phishing website targeting POSB customers: DBS Bank,TRUE
Jail for man who pressed woman into choosing cash or her body to not spread nude photos,TRUE
New training facility for elderly befrienders launched at MND building,TRUE
AVA and US scientists using DNA to trace source of seized illegal ivory worth US$2.5 million,TRUE
Talent the main driver of Singapore's next phase of growth: Chan Chun Sing,TRUE
Students express their gratitude towards bus drivers and station staff,TRUE
Ride-hailing war: Local app Filo Technologies to launch in Singapore within next 2 weeks,TRUE
Relief and remorse: Lawyer who focused on molestation victim's breast size reflects on 5-year suspension,TRUE
Man arrested after alert commuter spots him 'taking upskirt video' at Bishan MRT station,TRUE
Piling company fined $290000 for worker's death in 2016 Kranji worksite accident,TRUE
Mum of ex-national table tennis player starts 6-week jail term for bribery attempt,TRUE
Amy Khor comes up with new Five Cs for fresh healthcare graduates,TRUE
Singapore-Kuala Lumpur is world's busiest international air link,TRUE
Old photos capture a slice of heritage,TRUE
Male members of Aware vote for first time,TRUE
HDB resale prices down 0.8% from March after gain,TRUE
No auto locks for NUS dorm rooms after tragedy,TRUE
Medical panel to review SAF strategy for heat injuries,TRUE
Three porridge shop customers jailed for going on a rampage,TRUE
Clubs pull plug on jackpot machines,TRUE
NSF was a natural role model say army buddies,TRUE
S'poreans most Wi-Fi-mad Asian travellers,TRUE
Shanmugam: Govt will do what is right backed by public trust,TRUE
Singapore climate a 'perfect recipe' for heat injuries,TRUE
Dream sours for 1300 who booked a cruise,TRUE
What's News: May 4 2018,TRUE
Ex-gang member graduating from poly with gold medal,TRUE
Uber app to cease here after this weekend,TRUE
Warm welcome for Grand Imam,TRUE
Drivers and users hanging on to Uber app,TRUE
More spats between MCSTs and owners collective sale cases,TRUE
Police officers will have support of leaders: K. Shanmugam,TRUE
Two reports highlight growing trend,TRUE
New technology to help police fight crime and enforce law,TRUE
Sensory gym caters to adults with special needs,TRUE
Excelling despite personal challenges,TRUE
Tuition centre and ex-star tutor sue each other,TRUE
NSF death after heatstroke: External panel of doctors to review SAF's strategy for heat injuries,TRUE
Government survey shows majority polled support new expanded laws for police to tackle terror attacks,TRUE
Male members of Aware vote for the first time,TRUE
Genting Dream trip for 1300 cancelled; cruise ship pulled to dock due to technical issues,TRUE
New sensory gym for adults with intellectual disabilities,TRUE
Privacy watchdog fines three insurers highlights serious lapses in new advisory,TRUE
Two beat the odds and graduate among the top students from Temasek Polytechnic,TRUE
Man injured after car skids along Airport Boulevard near Changi Airport,TRUE
Stepping up on holistic development and parental involvement in the Indian community,TRUE
Stall owner and two customers arrested over burger brawl at hawker centre,TRUE
NUS student died trying to get back into her seventh-storey room through window: Coroner,TRUE
Hangout with ST: Let's talk about going cashless and the qipao that sparked a cultural appropriation row,TRUE
3 customers jailed after rampage at Upper Serangoon porridge stall,TRUE
NSF who died after heatstroke a natural role model capable of incredible deeds say NS mates,TRUE
Clubs pulling plug on jackpot machines in clampdown on problem gambling,TRUE
Woman passenger injured after taxi and car collide in Ang Mo Kio,TRUE
HDB resale prices fall 0.8% in April as sales drop 2.5%: SRX,TRUE
Souped-up smartphones robots to help police fight crime more effectively,TRUE
Orange Valley to trial aged-care technology with partners,TRUE
Not all bats fly at night,TRUE
He was happy in the army and had a lot of friends says mum,TRUE
Home Briefs: Wet weather in first half of May,TRUE
Singapore's native bats,TRUE
Lawyer suspended for humiliating molestation victim,TRUE
Yaacob lauded by Malay community,TRUE
Wastewater treatment plant in Ulu Pandan wins global award,TRUE
Poly grads reminded to continue learning,TRUE
Western Union robber gets jail term of almost 5 years,TRUE
Flair for figures helps him ace exams,TRUE
3 weeks' jail for causing mischief at eatery,TRUE
Court rejects Hong Kong man's bid to stop RWS from collecting $8.4m in unpaid debt,TRUE
Speed guns deployed to curb reckless riding,TRUE
German man on trial over planning of child sex trips,TRUE
Singaporean on list of most influential Asian Americans,TRUE
Singapore corals recovering from bleaching,TRUE
Ryde enters Grab turf with new hailing app,TRUE
Why it seems like everyone is always angry with you,TRUE
S'pore can contribute to Asean's sustainability effort says Heng,TRUE
Is alkaline water better for health than tap water?,TRUE
What's News: May 3 2018,TRUE
E-bike rider jailed 5 weeks for assaulting pedestrian,TRUE
Beautiful Science,TRUE
NSF's death to be investigated by independent panel police,TRUE
Grab fields questions while Uber remains unreachable,TRUE
3 men to be charged over abuse of SCDF paramedics in separate cases,TRUE
Primary school vice-principal in court for alleged sexual abuse which started in 2003,TRUE
New traffic management systems to be tested on expressways and major roads: LTA,TRUE
Grab's takeover deal triggers watchdog scrutiny Uber partner's rethink,TRUE
Bulk of fake news encountered on WhatsApp Facebook: Government feedback unit Reach poll,TRUE
'Hugging Saint' guru embraces Singapore to commemorate 31st anniversary,TRUE
9 people taken to hospital after 4-vehicle crash in Yishun,TRUE
New programme to help caregivers manage autistic children,TRUE
Amy Khor brings water-saving message to Bishan school with a pail and water scoop,TRUE
Man arrested with Fridae.com founder sentenced to one year's jail for drug offences,TRUE
Foreign workers praised for rushing to direct traffic after accident in Ang Mo Kio,TRUE
680 tour agencies in Singapore closed in last 5 years amid industry gloom,TRUE
More people in Singapore gambled last year: Survey,TRUE
Malaysian man 63 charged with firearm possession after 38 years on the run,TRUE
Expect delays at Woodlands and Tuas checkpoints over Good Friday weekend: ICA,TRUE
Fewer online love scams after police set up task force to sniff out fake Romeos,TRUE
71-year-old mastermind behind $37m Keppel Club membership scam jailed for 12 years,TRUE
Teachers to pay for parking in schools from August,TRUE
Singapore Airlines looking to deploy new Boeing 787-10 Dreamliner on Nagoya Fukuoka flights,TRUE
Networking sessions for service groups,TRUE
Networking sessions to link up service groups,TRUE
Shanmugam explains Govt's stand on rules for Thaipusam procession,TRUE
Uber-Grab deal set to be announced,TRUE
Physiotherapists' conduct under the spotlight,TRUE
Saving sewers from toxic water,TRUE
Setting the stage for performers with disability,TRUE
Fugitive nabbed in Penang after 38 years on the run,TRUE
A work of devotion: Little India temple gets $4m facelift,TRUE
Tackling unruly air travellers set to become easier soon,TRUE
More to life at SIM than classes,TRUE
Uber's retreat to focus elsewhere a sensible move,TRUE
High social media use linked to well-being issues in teen girls,TRUE
We thought bus was going to explode says pilgrim,TRUE
Car-Free Sunday to go to one-north,TRUE
ComfortDelGro to introduce electric vehicles to fleet of taxis,TRUE
The humble rope - a tool in wildlife conservation,TRUE
Wet weather ahead for first half of May a few warm days with up to 35 deg C temperatures,TRUE
Western Union armed robber jailed after 'speedy relapse' to crime,TRUE
A respectful boy who tried his best at any task: Mother of NSF who died after heatstroke,TRUE
Lee Chuan Teck to be Second Permanent Secretary for Trade and Industry,TRUE
German bank exec appears in court to face 'child sex tour plan' charges,TRUE
Motorcyclist thrown off bike after accident with car on Central Expressway,TRUE
Home-grown ride-hailing app RydeX gets off to 'good start',TRUE
E-bike rider jailed five weeks for assaulting pedestrian,TRUE
Ulu Pandan wastewater treatment demonstration plant wins global award,TRUE
Military funeral for NSF who died after heatstroke,TRUE
May day crashes,TRUE
More war graves beneath grounds of Bukit Brown?,TRUE
Clementi shops hawker stalls left waterlogged after heavy rain,TRUE
What's News: May 02 2018,TRUE
Man dies of injuries after wife found dead in Tampines estate,TRUE
Mums volunteer despite hardships,TRUE
The road ahead for ride hailing,TRUE
First day of work for NTU's first batch of doctors,TRUE
No retirement for veteran investigator,TRUE
What's Next: May 02 2018,TRUE
Rain fails to dampen mood at Istana Open House,TRUE
Law to curb reckless use of mobility devices kicks in,TRUE
Lab to boost treatment of liver cancer launched,TRUE
Younger political union leaders must forge mutual trust: PM,TRUE
Growing demand for uniquely Singapore items,TRUE
What workers face: trade war tech disruption leadership change,TRUE
New chief at the helm of mediation centre,TRUE
Battle for the hearts and minds of Chinese in Johor,TRUE
Lee Tzu Yang appointed PSC deputy chairman,TRUE
The elusive little bug that feeds on furniture,TRUE
Sungei Buloh wetland polluted by farms,TRUE
Infestation imposes financial emotional costs,TRUE
Last reunion lunch at Anderson Road campus for RGS old girls ex-staff,TRUE
Singapore International Mediation Centre names new CEO and new Board member,TRUE
30-year-old man dies in car accident along ECP,TRUE
Lee Tzu Yang appointed deputy chairman of Public Service Commission,TRUE
Open a new chapter create new possibilities for Singapore PM Lee Hsien Loong tells new generation in May Day Rally speech,TRUE
$200 million raised to subsidise worker training says labour chief Chan Chun Sing,TRUE
Incoming NTUC leader Ng Chee Meng says he will listen to workers to chart future direction,TRUE
Key leaders of Hindu temple suspended following probe,TRUE
KKH apologises for giving child wrong medicine,TRUE
Historian suspected of engineering academic support for himself,TRUE
Man gets 14 years' jail and caning for stabbing student,TRUE
Panel submits list of proposals to make buses trains more inclusive,TRUE
225 errant e-scooter users caught this year,TRUE
NSF dies after being warded for heatstroke,TRUE
Four scooter riders jailed for assaulting pedestrian,TRUE
More nabbed for illegal gambling den activities,TRUE
Doctor accused of molesting raping patient goes on trial,TRUE
Woman's death a tragic misadventure: Coroner,TRUE
Doc why am I so short of breath?,TRUE
25 new psychoactive substances listed as Class A controlled drugs,TRUE
Acupuncture scoring points with hospital patients,TRUE
Alstom to supply 17 new MRT trains,TRUE
Drinkers at risk of oral bacteria tied to disease,TRUE
Less noise even with windows wide open,TRUE
How to handle ever-changing nutrition science,TRUE
Probe finds severe mismanagement of Hindu temple's funds,TRUE
PUB eyeing two more reservoirs to harness solar power,TRUE
Loneliness can't be cured; learn to find value in solitude,TRUE
Impact of new anti-spam rules,TRUE
Gas tariffs for homes to rise by 0.6% from May 1 to July 31,TRUE
Brachytherapy: Targeting the enemy from within,TRUE
Commuters hope Singapore-JB MRT link gets go-ahead,TRUE
CareShield Life scheme aims to make claims process easier,TRUE
CareShield Life: What you need to know about the new scheme,TRUE
Project a first step to revive Ubin's charm,TRUE
Kim Keat Beacon top draw in May BTO launch,TRUE
All MRT lines now on new signalling system,TRUE
Bid to enable public transit payments via GrabPay,TRUE
Buddhists advised not to release animals for Vesak,TRUE
Kiss 92 fans join convoy for chance to win Samsung S9+ phone,TRUE
Living City: Old-world charm of Sembawang's kampung mosque,TRUE
Using the mind to manage body pain,TRUE
Jurong Lake District may be affected by scrapping of HSR,TRUE
Man arrested for attempted robbery in Bedok Reservoir Road,TRUE
Trees bloom with orange-red flower clusters attract curious Choa Chu Kang residents,TRUE
Networking sessions to be held for service groups to work together to help those in need: Desmond Lee,TRUE
53-year-old lorry driver dies in accident in Bukit Batok,TRUE
3 men suspected of taking drugs in Bukit Batok coffee shop arrested,TRUE
Cabby 3 passengers hurt after car swerves and crashes into taxi on KPE,TRUE
Car-Free Sunday goes to one-north for the first time,TRUE
Kids tune in to classical music at inclusive concert,TRUE
Kwong Wai Shiu Hospital marks end of major revamp,TRUE
Green events to get govt funds,TRUE
BA crew member held in outrage of modesty case,TRUE
It's not a black and white problem say doctors,TRUE
Paramedic heroes relive Khoo Teck Puat Hospital shooting,TRUE
Diagnosing the cause of rising costs,TRUE
Bike hanging from tree? Here comes the marshal,TRUE
My relationship with Facebook: It's complicated,TRUE
An hour for Mother Earth,TRUE
Fall in foreign manpower: How changes to manpower policy are playing out,TRUE
New sports and care facilities for Fernvale,TRUE
Getting creative to attract young locals,TRUE
12 women role models inducted into Hall of Fame,TRUE
Facebook is free so we're paying for it,TRUE
New ideas to shape Jurong Lake Gardens,TRUE
Police raid 2 gambling dens; 10 nabbed,TRUE
PR gives back by boosting senior welfare,TRUE
More wealthy donors setting up private charity funds,TRUE
Premier schools taking students from wider pool,TRUE
Levelling the educational playing field,TRUE
Fund marks 20 years of marriage for couple,TRUE
More underage maids spotted and sent home,TRUE
Embassies working with MOM to nip the problem,TRUE
Story of a lift nearing 90,TRUE
Animal blood donors part of a growing pet project,TRUE
Dare to save a life with new app's help,TRUE
Insurer raises money for ST fund to mark its 80th anniversary,TRUE
Pest problems at BreadTalk outlet,TRUE
Support for sex assault survivors,TRUE
Support for divorced dads ,TRUE
Muslims can boost narrative of Islam says President,TRUE
Socks give seniors an impulse to get walking,TRUE
Volunteers of HDB programme recognised,TRUE
Flash flood in Orchard Road,TRUE
I was a Cleo bachelor and I found love,TRUE
ST responds to whistle-blower's 'hidden hand' claims,TRUE
Inmates to learn farming as part of rehabilitation,TRUE
3 injured after 2 motorcycles crash into lorry along TPE,TRUE
New name new facilities new image: Marsiling Park opens after 22-month overhaul,TRUE
Incoming SMRT chief Neo Kian Hong joins Khaw Boon Wan to observe full-day trial of new signalling system,TRUE
CAAS proposes enhancements to law governing drone use in Singapore to ensure public safety,TRUE
Cabinet reshuffle: New faces new challenges at 4 ministries,TRUE
She rebuilt her life after unhappy marriage,TRUE
Madrasah gets $7.5m to extend lease,TRUE
From tai tai to sole breadwinner,TRUE
A very special multi-sport event,TRUE
All six Singapore universities to raise fees,TRUE
More people in Singapore seeking help for mental illness,TRUE
PM Lee: Asean must work together to be effective,TRUE
Treating patients within the community,TRUE
Asean will support denuclearisation of Korean peninsula,TRUE
My hospital my home,TRUE
Technician sues PSA over lung cancer caused by alleged asbestos exposure,TRUE
The wounded healers,TRUE
HFMD cases on the rise,TRUE
National Steps Challenge to step up on targets,TRUE
Dengue infection numbers forecast to stay low,TRUE
It Changed My Life: Her parachute failed - but she didn't,TRUE
HDB to fit ramps for flats with multi-step entrances,TRUE
In Good Company: Vodafone's Tan Yen Yen dials into the 'Gigabit Society',TRUE
More help for elderly in smart nation push,TRUE
Comeback queen: Called names by her husband for being XXL she shed over 40kg in 8 months,TRUE
Sssurprise visitor at Bt Batok wet market,TRUE
NGO rolls out online centre to guide people who represent themselves in court,TRUE
Singapore Police Force launches new community volunteer police scheme,TRUE
Regular meetings can help resolve religious controversies say Muslim and Christian community leaders,TRUE
What it took for 3 Singaporean undergrads to brew their own beer at university hall,TRUE
Baby in yacht blaze at Sentosa Cove undergoes 8 operations in 3 weeks,TRUE
3000 NSmen and employers received incorrect National Service pay; technical glitch fixed,TRUE
Young inmates urged to 'catch their dreams and change their destinies' through youth achievement awards,TRUE
Video of fracas involving five-year-old boy with autism draws mixed reactions,TRUE
Singapore Zoo's Inuka the polar bear through the years,TRUE
4 months' jail for woman who stole from stall assistant after one-night stand,TRUE
Changi Airport Group awards architectural and engineering contracts for Terminal 5,TRUE
Car accident in Iceland: Singaporean who died an NUS medical undergraduate 24,TRUE
Boy 6 hurt after e-scooter rider crashes into him near Punggol Park,TRUE
Grab-Uber stalled merger: Better ways to cultivate competition in taxi and private-hire market say experts,TRUE
How much does it cost to travel out of a country?,TRUE
Keppel Offshore & Marine trying to get second lawsuit by investors of US fund dismissed,TRUE
Female students who bullied peer with toilet brush have been disciplined: School principal,TRUE
Real benefit of free trade lies in learning says Tharman at leadership conference,TRUE
Competition watchdog issues interim measures to stop Grab Uber merger,TRUE
Assault sparked by smile in canteen lands 35-year-old man in jail for 3 months,TRUE
Man caught smuggling in 126 fake designer watches via Changi Airport,TRUE
E-scooter rider arrested for knocking down 11-year-old girl in Pasir Ris,TRUE
Sea piracy and armed robbery cases in Asia down by nearly 50% in first three months of 2018,TRUE
2 men arrested in Malaysia for $300000 gang robbery at Rowell Road,TRUE
Spike in heart attacks but fewer dying,TRUE
SCDF gets creative to battle new challenges,TRUE
Malaysian here to buy bitcoins ends up being robbed of $365000,TRUE
Works by artists with autism find gallery on train stations,TRUE
Owners of older bikes upset over NEA rule,TRUE
New green method to strengthen buildings,TRUE
Youth cheated Singtel others of over $33000,TRUE
Man suspected of using fake witnesses in sex abuse case,TRUE
Zoo regulars pay visit to ailing polar bear,TRUE
UK warship policing N. Korea sanctions arrives in Singapore,TRUE
Driver jailed for role in alleged escape bid by City Harvest man,TRUE
Scoot wins test case in Canada over lost luggage,TRUE
Alibaba NYP offer joint e-commerce courses,TRUE
39000 kids dream big to give back to the community,TRUE
Better faster treatments a boon for heart attack victims,TRUE
Foreign interests should not get involved in Singapore politics: Desmond Lee,TRUE
Marshals at bike-sharing firms work to provide a smooth ride for all,TRUE
102 nabbed in Geylang as multiple agencies crack down on vice drug and gambling activities,TRUE
Baby locked in car at Holland Village rescued after father smashes front door window,TRUE
Redeveloped Kwong Wai Shiu Hospital marks end of major revamp with community event,TRUE
Government grants available for green events from April 1,TRUE
Singapore Navy launches Fortitude its 6th Littoral Mission Vessel,TRUE
Water lilies walking trails and cycle paths added to Jurong Lake Gardens plan after public feedback,TRUE
Singapore condemns terror attack in France no reports of Singaporeans affected,TRUE
10 arrested as police raid two gambling dens,TRUE
Indonesia Singapore lead deep-sea expedition to West Java,TRUE
Former coach jailed for molesting teen,TRUE
SUTD appoints provost Chong Tow Chong as its new president,TRUE
Robotics Centre to help start-ups opens,TRUE
Orchard Road workers get help to keep fit,TRUE
Bukit Panjang LRT to close on 11 Sundays,TRUE
Loan sharks sending ads via WhatsApp chat groups,TRUE
Animals affected by Mandai park works: Wildlife groups,TRUE
Zouk founder loses appeal against one-week jail,TRUE
US-based NGO fails to show up for hearing,TRUE
SAF armour troops in bilateral live-firing exercise in Germany,TRUE
Do online untruths have a place in a democracy?,TRUE
Unilateral tit-for-tat trade wars 'a very bad idea' Vivian tells forum,TRUE
Problems with the marketplace of ideas in age of social media,TRUE
Driving health message home on Orchard Road,TRUE
Bike team targets errant heavy vehicle drivers,TRUE
Veteran political cartoonist Morgan Chua dies at 68,TRUE
Hospitals move to tackle latent TB problem in Singapore,TRUE
New Chief of Defence Force takes command,TRUE
Retire smart and safe with CPF Life: ST invest editor,TRUE
100 extra places for haj pilgrims this year,TRUE
Yacht fire: Two women still in serious condition,TRUE
Terrifying treat for horror fans,TRUE
Yang Yin case: House of elderly widow goes unsold after auction,TRUE
2 men arrested for suspected molestation on separate occasions,TRUE
Public transport fare formula to take into account network expansion and usage,TRUE
Commuters can exit and re-enter rail system without penalty,TRUE
22 men jailed over illegal transfers of more than 200 tonnes of marine fuel oil worth $112000,TRUE
Authentic travel experiences from the experienced on offer in Geylang Bahru,TRUE
Hangout with ST: Let's talk about that viral STB ad shared services being abused and abortion laws,TRUE
Man sent to hospital neighbours evacuated after fire along corridor in North Bridge Road flat,TRUE
2016 stabbing death suspect still at large 2 years after fleeing Singapore,TRUE
Syndicate leader gets 5 years 8 months' jail $30m fine for smuggling cigarettes and bribing Certis Cisco officer,TRUE
Train stations along East-West Line to continue to close earlier and open later on weekends in April,TRUE
SUTD graduates earned more had higher employment rates in 2017: Survey,TRUE
4 men arrested after brawl outside Jalan Besar nightclub,TRUE
Man 27 arrested for allegedly molesting woman in Bukit Timah,TRUE
Warehouse blaze in Kranji put out after 8 hours; about 70 firefighters involved,TRUE
Army welcomes new chief at parade,TRUE
S'porean caught bringing in airsoft guns pellets,TRUE
Plan book and pay for a trip all through one app,TRUE
Behind the surgeon's scalpel,TRUE
Citymapper gives alternatives when MRT fails,TRUE
'Accidental scan' revealed tumour,TRUE
Giving courts an objective picture,TRUE
Public feedback sought on wage and job issues,TRUE
 He went through brain surgery - awake,TRUE
Changi's T2 to undergo major facelift,TRUE
COE prices at lowest in years,TRUE
How to delete or deactivate your Facebook account,TRUE
Road-level work resumes at collapsed Changi viaduct site,TRUE
Philanthropists to set up facility for assisted living,TRUE
Dip in amount of waste recycled last year ,TRUE
New clinic for people with intellectual disabilities,TRUE
Travel agency boss who died was pious loving,TRUE
Focus on business links in S-E Asia says prof,TRUE
Oil storage tank fire put out in 6 hours,TRUE
Comfort cabbies bumped off JustGrab,TRUE
Changi Airport bags best airport title for 6th year running in Skytrax survey,TRUE
New SMU students need overseas stint to graduate,TRUE
US environmental microbiologist awarded LKY Water Prize,TRUE
Jail and caning for physiotherapist who molested teen,TRUE
Simple steps for a sustainable future,TRUE
American environmental microbiologist awarded Lee Kuan Yew Water Prize,TRUE
Man arrested for online hotel booking scam; victims cheated of at least $3000,TRUE
Robber who lured victim out by using gay dating app Grindr sentenced to jail caning,TRUE
7 arrested drugs worth $155000 seized during CNB raids over 2 days,TRUE
Jail cane for driver who arranged for hitmen to attack uncle's love rival,TRUE
COE prices end lower across all categories,TRUE
Grab to remove ComfortDelGro cabbies from JustGrab service,TRUE
Changi Airport T2 to undergo major facelift; works to start 2019 and end by 2024,TRUE
App that allows commuters to book different types of transport in the works,TRUE
Transport app Citymapper offers alternatives when MRT breaks down,TRUE
Work resumes at collapsed PIE viaduct project as stop-work order is partially lifted,TRUE
Public feedback sought on wage employment issues,TRUE
Singaporean woman caught bringing in airsoft guns pellets via Woodlands Checkpoint,TRUE
Write better? Use SkillsFuture credits for ST's masterclass,TRUE
It matters a lot who is picked as next Singapore PM: Panel,TRUE
More protection for seniors those with disabilities,TRUE
New laws should be start of journey towards a real community,TRUE
Safe Space for kids who face domestic violence,TRUE
New rules passed to curb abuse of bike-sharing,TRUE
Offshore storage tank fire: NEA monitoring air quality,TRUE
What's News: March 21 2018 ,TRUE
Jail cane for man behind Jurong West market fire,TRUE
Computerised balloting to ease P1 registration stress,TRUE
Knife-wielding man arrested after stand-off with police,TRUE
Singapore looking at marking examination scripts electronically,TRUE
Sembawang multistorey carpark walls sprayed with graffiti,TRUE
Dad donates kidney to son - at age 79,TRUE
Singapore's oldest living kidney donor,TRUE
Durian prices fall by up to 40% amid bumper crop,TRUE
Winning freedom for chained dogs,TRUE
Going beyond the four walls of the classroom,TRUE
Hostage situation in Ho Ching Road man believed to be armed,TRUE
Masked delivery rider labelled impostor was merely at wrong address: Foodpanda,TRUE
Zoe Tay agonises about travel insurance in STB's latest viral campaign,TRUE
Temasek Poly students develop tech projects to add more realism to clinical training for nurses,TRUE
Activity trackers could help predict heart problems: Singapore researchers,TRUE
Man gets 11 months' jail over obscene videos taken of unsuspecting women in public places and shared online,TRUE
Singapore sends condolences to Vietnam on passing of former PM Phan Van Khai,TRUE
Iconic landmarks in Singapore to light up in blue for World Water Day on Thursday,TRUE
Singapore generated less waste but also recycled less last year: NEA,TRUE
New child protection centre offers Safe Space for domestic abuse victims,TRUE
Computerised balloting to be introduced in P1 registration replaces manual balloting,TRUE
SPH Magazines undertakes major restructuring exercise to retrench 13 staff in March,TRUE
Drug abuser sentenced to 5 years' jail 6 strokes of the cane after holding girlfriend's son hostage for 17 hours,TRUE
Siblings jailed for assaulting mum's ex-boyfriend,TRUE
25-year jail term for coach convicted of abusing teen student,TRUE
Spotlight on calculation of income inequality,TRUE
Parliament Briefs : Common Services Tunnels Bill passed,TRUE
No home detention for ex-City Harvest leaders: Shanmugam,TRUE
Recalcitrant printing firm fined for pollution,TRUE
St Joseph's Home relaunches with new facilities after $62m revamp,TRUE
Amnesty for firms: Ensuring transparency,TRUE
Dealing with low IQ delinquents,TRUE
FairPrice-Grab scheme offers rebates on groceries and rides,TRUE
Doctors warned against overcharging overtreating,TRUE
MPs speak out against unsuitable cross-examination of sex victims,TRUE
Guidance and support key to beating cancer in old age,TRUE
Prosecutors seek 12-13 years' jail for mastermind,TRUE
Wage credit: $800m for over 90000 employers,TRUE
She feels most free when dancing,TRUE
Generation Grit duo get a chance to see Obama speak,TRUE
Paedophile football coach gets 26 years in jail and 24 strokes,TRUE
Cross Island Line: Findings of site investigation works to be released,TRUE
Man who snatched police officer's revolver and fired three shots gets life term in jail caning,TRUE
SIA warns of scam touting free tickets,TRUE
Changes to criminal justice system a step in the right direction,TRUE
Lawyer admits being offensive to 2 police officers,TRUE
More parents enrolling kids in MOE kindergartens,TRUE
10000 steps: Magic number or marketing ruse?,TRUE
2 errant doctors get lower fines due to SMC delay,TRUE
Changi Airport to channel part of its profits into two funds,TRUE
Motorcyclist loses control of bike; dies in accident in Upper Jurong Road,TRUE
Interactive: Which Singapore landmark will Trump and Kim strike a pose against?,TRUE
Money FM podcast: Coffee with Claressa - Singapore's Home Affairs and Law Minister K. Shanmugam,TRUE
Two Malaysians accused of receiving money linked to impersonation scams,TRUE
Jail cane for man who spiked flatmate's drink to rape her,TRUE
Capella to host Trump-Kim summit: 6 things to know about the Sentosa hotel,TRUE
Trump-Kim summit: Spotlight on 3 hotels where all the action will likely take place,TRUE
Restrictions on flights into Singapore during Trump-Kim summit: ICAO,TRUE
Trump-Kim summit: Security to be ramped up in Tanglin Sentosa,TRUE
Esplanade removes drawing by artist Vincent Leow after concerns about 'bestiality',TRUE
ComfortDelGro taxi bookings jump 9% in May following Uber's exit from South-east Asia,TRUE
Two accused of posing as Chinese police: $590k seized,TRUE
More student participation in NDP 2018,TRUE
Teen cyclist arrested over accident in Tampines,TRUE
Man drags boy out of car repeatedly; police probing,TRUE
Sustainable development innovations on show,TRUE
Asbestos debris found and removed from Pulau Ubin,TRUE
Bogus teen medium duped underage girls into having sex,TRUE
Traffic jam on PIE after trailer tyres catch fire,TRUE
F1 Pit Building being set up for global media,TRUE
Home Briefs: Man pleads guilty to molesting maid,TRUE
Sentosa Island declared 'special event area' as well,TRUE
Hitting top gear to keep leaders safe on the roads,TRUE
Airbnb study says non-tourist areas gain from listings,TRUE
Securing waters communicating in Korean among the challenges,TRUE
Muslims urged to continue to mix with those of other faiths,TRUE
Court rejects caregiver's bid for child custody,TRUE
Singapore firms took on security logistics challenge for summit,TRUE
Emergency slide deployed as SIA plane departs gate,TRUE
Heading home after 33 years with the Ngs,TRUE
SCDF rescues woman trapped under van in Tanjong Pagar,TRUE
Three MacPherson blocks to be replaced under Sers,TRUE
VR system helps in study of human anatomy,TRUE
NWC proposes one-off bonus as economy and productivity grow,TRUE
Cleaner jailed six months for molesting maid,TRUE
White House thanks Singapore for efforts in planning Trump-Kim summit,TRUE
More low-wage workers to benefit from pay rises,TRUE
Six hotels pledge to eliminate single-use plastics,TRUE
Final SIT batch of early childhood education students graduates,TRUE
Marine life can retain tiny plastic for days study finds,TRUE
HSA flags 2 slimming products sold online,TRUE
New smart learning centre for dyslexic students,TRUE
Jailed for assaulting drinking buddy,TRUE
Minister: Schools still key even as tech transforms learning,TRUE
Malaysian caught smuggling live bird in potato chip tube,TRUE
New cord blood technique offers hope,TRUE
In line for a last bite of Splash n Decker at NP,TRUE
Pet owners turning to psychics who claim they can speak to animals telepathically,TRUE
Ideas to build a vibrant Asean community,TRUE
What's News: Jun 01 2018,TRUE
SCDF 'chemical leak' exercise shared online,TRUE
SCDF officers rescue 37-year-old woman trapped under van in Tanjong Pagar,TRUE
Employment agency fined $5000 for bringing in 14-year-old Myanmar maid,TRUE
Tall order? These bakers aim to deliver,TRUE
More listeners tuning in to SPH radio stations,TRUE
Family and feast for Hari Raya Aidilfitri,TRUE
Contact info of 427 NSmen leaked in e-mail error,TRUE
Arts course for those with special needs,TRUE
S'pore Muslims have exemplified spirit of Ramadan says Masagos,TRUE
Woman fined after illegal wildlife seized in sting op,TRUE
Wetter weather likely in next 2 weeks,TRUE
Insurers offer carrots to keep IPs as 'last payers',TRUE
Cig smuggling: 2 Indonesians jailed,TRUE
SMU team wins moot contest in The Hague,TRUE
Walk on the wild side with a Strandbeest,TRUE
Short detention order being considered for e-scooter rider who injured pedestrian,TRUE
Cheers stunts and family fun at live screening,TRUE
Ex-banker jailed for forgery cheating involving over $1m,TRUE
Police step up action to curb illegal World Cup gambling,TRUE
5 South Korean women deported for causing trouble in Orchard Rd,TRUE
PM Lee on overseas leave,TRUE
Students in classroom ruckus disciplined,TRUE
Analysts: Singapore can benefit if North Korea opens up,TRUE
GrabShare disabled from 1am to 5am due to 'unruly passengers',TRUE
Digital Government Blueprint's next frontier,TRUE
SIA looking into claim cabin crew were rude during flight delay,TRUE
Dad hit kicked son over homework,TRUE
Tuck into chicken rice... in a cookie,TRUE
3 Singapore-bound aircraft one believed to be carrying Kim Jong Un departed Pyongyang on Sunday morning,TRUE
Keep pressure on tech firms to compete on trust ethics,TRUE
Celebrities open up on struggle with depression,TRUE
